2019-07-10	208075	Vindicator MK1	Snookies	Cleric	543113	01:22	dps/heal/support	New Horizons	05:32	148937	324925	1488948	17745
2019-07-10	208075	Vindicator MK1	Tornificent	Warrior	472285	01:22	heal	New Horizons	05:32	148745	268208	2378392	82592
2019-07-10	208075	Vindicator MK1	Stumbler	Warrior	268789	01:22	heal	New Horizons	05:32	148589	407196	5123364	86151
2019-07-10	208075	Vindicator MK1	Hcmr	Cleric	179110	01:22	tank/heal	New Horizons	05:32	148647	116416	978701	3292
2019-07-10	208075	Vindicator MK1	Xlythen	Mage	98067	01:22	tank	New Horizons	05:32	148197	1704	9520	7325
2019-07-10	208076	Titan X	Qlinltiqor	Rogue	1699245	02:32	dps	New Horizons	06:32	148642	441	13153	0
2019-07-10	208076	Titan X	Lucyith	Primalist	1557606	02:32	dps	New Horizons	06:32	148467	332	3051	0
2019-07-10	208076	Titan X	Axelnorris	Rogue	1407488	02:32	dps	New Horizons	06:32	148620	792	13045	0
2019-07-10	208076	Titan X	Tornificent	Warrior	1135214	02:32	dps	New Horizons	06:32	148745	2421	138182	1349
2019-07-10	208076	Titan X	Banjomanf	Primalist	1081244	02:32	dps/support	New Horizons	06:32	148390	216	3027	0
2019-07-10	208076	Titan X	Xlythen	Mage	1079002	02:32	dps	New Horizons	06:32	148197	2005	52918	2615
2019-07-10	208076	Titan X	Snookies	Cleric	819572	02:32	dps	New Horizons	06:32	148937	420	7969	1354
2019-07-10	208076	Titan X	Kennaa	Mage	619552	02:32	support	New Horizons	06:32	148676	41	3003	0
2019-07-10	208076	Titan X	Stumbler	Warrior	173219	02:32	heal	New Horizons	06:32	148589	22574	1144890	62338
2019-07-10	208076	Titan X	Hcmr	Cleric	142372	02:32	tank	New Horizons	06:32	148647	13196	238684	2688
2019-07-10	208089	Azranel	Xlyython	Rogue	1289381	05:45	dps	New Horizons	05:45	147068	0	368	1977
2019-07-10	208089	Azranel	Hellsingg	Rogue	1273612	05:45	dps	New Horizons	05:45	149123	5282	13618	1001
2019-07-10	208089	Azranel	Fatbatman	Warrior	1172603	05:45	dps	New Horizons	05:45	148505	13810	46829	1034
2019-07-10	208089	Azranel	Foxkaas	Mage	1091664	05:45	dps	New Horizons	05:45	143410	21634	57882	2195
2019-07-10	208089	Azranel	Amannet	Primalist	933179	05:45	dps	New Horizons	05:45	147417	1008	2133	0
2019-07-10	208089	Azranel	Faabsi	Primalist	861040	05:45	dps/support	New Horizons	05:45	147786	1436	3093	0
2019-07-10	208089	Azranel	Amelly	Mage	253153	05:45	heal/support	New Horizons	05:45	148229	232578	1092973	0
2019-07-10	208089	Azranel	Blackdeath	unknown	162413	05:45	tank	New Horizons	05:45	149086	16057	365866	345
2019-07-10	208089	Azranel	Aneytis	Cleric	101482	05:45	tank/heal	New Horizons	05:45	105656	115160	461804	5795
2019-07-10	208089	Azranel	Kettei	Rogue	56799	05:45	heal/support	New Horizons	05:45	149071	338173	1199145	4766
2019-07-10	208091	Commander Isiel	Faabsi	Primalist	1035227	04:17	dps	New Horizons	06:04	147786	697	3206	0
2019-07-10	208091	Commander Isiel	Hellsingg	Rogue	1016905	04:17	dps	New Horizons	06:04	149123	3036	13199	0
2019-07-10	208091	Commander Isiel	Amannet	Primalist	1013734	04:17	dps	New Horizons	06:04	147417	962	3256	0
2019-07-10	208091	Commander Isiel	Xlyython	Rogue	975704	04:17	dps	New Horizons	06:04	147068	168	505	2063
2019-07-10	208091	Commander Isiel	Foxkaas	Mage	955509	04:17	dps	New Horizons	06:04	143410	21573	96880	1009
2019-07-10	208091	Commander Isiel	Aneytis	Cleric	148951	04:17	tank/heal	New Horizons	06:04	105656	102155	518547	4754
2019-07-10	208091	Commander Isiel	Amelly	Mage	139337	04:17	tank/support	New Horizons	06:04	148229	0	0	11206
2019-07-10	208091	Commander Isiel	Fatbatman	Warrior	58251	04:17	heal	New Horizons	06:04	148505	435563	2871227	94263
2019-07-10	208091	Commander Isiel	Kettei	Rogue	47143	04:17	heal/support	New Horizons	06:04	149071	306422	1136813	4278
2019-07-10	208091	Commander Isiel	Blackdeath	Warrior	33076	04:17	tank	New Horizons	06:04	149086	8138	58922	157
2019-07-10	208091	Vindicator MK1	Amannet	Primalist	1556634	01:38	dps	New Horizons	06:04	147417	962	3256	0
2019-07-10	208091	Vindicator MK1	Faabsi	Primalist	1546022	01:38	dps	New Horizons	06:04	147786	697	3206	0
2019-07-10	208091	Vindicator MK1	Foxkaas	Mage	1393087	01:38	dps	New Horizons	06:04	143410	21573	96880	1009
2019-07-10	208091	Vindicator MK1	Xlyython	Rogue	1358918	01:38	dps	New Horizons	06:04	147068	168	505	2063
2019-07-10	208091	Vindicator MK1	Hellsingg	Rogue	1240901	01:38	dps	New Horizons	06:04	149123	3036	13199	0
2019-07-10	208091	Vindicator MK1	Aneytis	Cleric	229723	01:38	tank/heal	New Horizons	06:04	105656	102155	518547	4754
2019-07-10	208091	Vindicator MK1	Amelly	Mage	185443	01:38	tank/support	New Horizons	06:04	148229	0	0	11206
2019-07-10	208091	Vindicator MK1	Fatbatman	Warrior	140576	01:38	heal	New Horizons	06:04	148505	435563	2871227	94263
2019-07-10	208091	Vindicator MK1	Blackdeath	Warrior	142494	01:38	tank	New Horizons	06:04	149086	8138	58922	157
2019-07-10	208091	Vindicator MK1	Kettei	Rogue	81772	01:38	heal/support	New Horizons	06:04	149071	306422	1136813	4278
2019-07-10	208092	Titan X	Xlyython	Rogue	1270829	02:47	dps	New Horizons	07:04	147068	0	301	1547
2019-07-10	208092	Titan X	Blackdeath	Warrior	1268006	02:47	dps	New Horizons	07:04	149086	1172	161352	1808
2019-07-10	208092	Titan X	Amannet	Primalist	1231379	02:47	dps	New Horizons	07:04	147417	200	3196	0
2019-07-10	208092	Titan X	Faabsi	Primalist	1189386	02:47	dps	New Horizons	07:04	147786	231	3184	0
2019-07-10	208092	Titan X	Foxkaas	Mage	1145141	02:47	dps	New Horizons	07:04	143410	2500	48459	120
2019-07-10	208092	Titan X	Hellsingg	Rogue	1143657	02:47	dps	New Horizons	07:04	149123	833	13200	0
2019-07-10	208092	Titan X	Kettei	Rogue	1034659	02:47	dps	New Horizons	07:04	149071	578	7532	0
2019-07-10	208092	Titan X	Amelly	Mage	233619	02:47	support	New Horizons	07:04	148229	39	764	1815
2019-07-10	208092	Titan X	Aneytis	Cleric	186347	02:47	tank	New Horizons	07:04	105656	17388	323797	3928
2019-07-10	208092	Titan X	Fatbatman	Warrior	138879	02:47	heal	New Horizons	07:04	148505	34982	1993567	54033
